gene_id,GO,level
Solyc04g077760,GO:0006887,biological_process
Solyc04g077840,GO:0005515,molecular_function
Solyc04g077850,GO:0005515,molecular_function
Solyc04g077870,GO:0005516,molecular_function
Solyc04g077930,GO:0005515,molecular_function
Solyc04g077940,GO:0003676,molecular_function
Solyc04g077960,GO:0046983,molecular_function
Solyc04g077970,GO:0009116,biological_process
Solyc04g078040,GO:0016021,cellular_component
Solyc04g078050,GO:0005669,cellular_component
Solyc04g078050,GO:0006352,biological_process
Solyc04g078090,GO:0000062,molecular_function
Solyc04g078110,GO:0004252,molecular_function
Solyc04g078110,GO:0006508,biological_process
Solyc04g078130,GO:0016020,cellular_component
Solyc04g078130,GO:0048193,biological_process
Solyc04g078210,GO:0003723,molecular_function
Solyc04g078230,GO:0016020,cellular_component
Solyc04g078230,GO:0030001,biological_process
Solyc04g078230,GO:0046873,molecular_function
Solyc04g078240,GO:0016020,cellular_component
Solyc04g078240,GO:0030001,biological_process
Solyc04g078240,GO:0046873,molecular_function
Solyc04g078250,GO:0016020,cellular_component
Solyc04g078250,GO:0030001,biological_process
Solyc04g078250,GO:0046873,molecular_function
Solyc04g078270,GO:0005506,molecular_function
Solyc04g078270,GO:0016705,molecular_function
Solyc04g078270,GO:0020037,molecular_function
Solyc04g078270,GO:0055114,biological_process
Solyc04g078290,GO:0005506,molecular_function
Solyc04g078290,GO:0016705,molecular_function
Solyc04g078290,GO:0020037,molecular_function
Solyc04g078290,GO:0055114,biological_process
Solyc04g078300,GO:0003677,molecular_function
Solyc04g078300,GO:0046983,molecular_function
Solyc04g078310,GO:0005634,cellular_component
Solyc04g078320,GO:0005515,molecular_function
Solyc04g078325,GO:0005506,molecular_function
Solyc04g078325,GO:0016705,molecular_function
Solyc04g078325,GO:0020037,molecular_function
Solyc04g078325,GO:0055114,biological_process
Solyc04g078340,GO:0005506,molecular_function
Solyc04g078340,GO:0016705,molecular_function
Solyc04g078340,GO:0020037,molecular_function
Solyc04g078340,GO:0055114,biological_process
Solyc04g078350,GO:0016747,molecular_function
Solyc04g078360,GO:0005506,molecular_function
Solyc04g078360,GO:0016705,molecular_function
Solyc04g078360,GO:0020037,molecular_function
Solyc04g078360,GO:0055114,biological_process
Solyc04g078370,GO:0005506,molecular_function
Solyc04g078370,GO:0016705,molecular_function
Solyc04g078370,GO:0020037,molecular_function
Solyc04g078370,GO:0055114,biological_process
Solyc04g078390,GO:0005515,molecular_function
Solyc04g078410,GO:0004672,molecular_function
Solyc04g078410,GO:0005524,molecular_function
Solyc04g078410,GO:0006468,biological_process
Solyc04g078460,GO:0016787,molecular_function
Solyc04g078470,GO:0005634,cellular_component
Solyc04g078490,GO:0005515,molecular_function
Solyc04g078510,GO:0016021,cellular_component
Solyc04g078540,GO:0006508,biological_process
Solyc04g078540,GO:0008234,molecular_function
Solyc04g078550,GO:0003700,molecular_function
Solyc04g078550,GO:0006355,biological_process
Solyc04g078550,GO:0043565,molecular_function
Solyc04g078590,GO:0004672,molecular_function
Solyc04g078590,GO:0005524,molecular_function
Solyc04g078590,GO:0006468,biological_process
Solyc04g078610,GO:0003777,molecular_function
Solyc04g078610,GO:0005524,molecular_function
Solyc04g078610,GO:0007018,biological_process
Solyc04g078610,GO:0008017,molecular_function
Solyc04g078640,GO:0003700,molecular_function
Solyc04g078640,GO:0006355,biological_process
Solyc04g078650,GO:0003677,molecular_function
Solyc04g078660,GO:0016747,molecular_function
Solyc04g078670,GO:0003677,molecular_function
Solyc04g078670,GO:0006355,biological_process
Solyc04g078690,GO:0046983,molecular_function
Solyc04g078700,GO:0004672,molecular_function
Solyc04g078700,GO:0005524,molecular_function
Solyc04g078700,GO:0006468,biological_process
Solyc04g078710,GO:0004252,molecular_function
Solyc04g078710,GO:0006508,biological_process
Solyc04g078720,GO:0004252,molecular_function
Solyc04g078720,GO:0006508,biological_process
Solyc04g078730,GO:0004252,molecular_function
Solyc04g078730,GO:0006508,biological_process
Solyc04g078740,GO:0004252,molecular_function
Solyc04g078740,GO:0006508,biological_process
Solyc04g078770,GO:0003700,molecular_function
Solyc04g078770,GO:0005634,cellular_component
Solyc04g078770,GO:0006355,biological_process
Solyc04g078770,GO:0043565,molecular_function
Solyc04g078780,GO:0005515,molecular_function
Solyc04g078790,GO:0046983,molecular_function
Solyc04g078800,GO:0006629,biological_process
Solyc04g078820,GO:0005509,molecular_function
Solyc04g078820,GO:0005544,molecular_function
Solyc04g078840,GO:0003700,molecular_function
Solyc04g078840,GO:0006355,biological_process
Solyc04g078860,GO:0004970,molecular_function
Solyc04g078860,GO:0016020,cellular_component
Solyc04g078870,GO:0004672,molecular_function
Solyc04g078870,GO:0005524,molecular_function
Solyc04g078870,GO:0006468,biological_process
Solyc04g078900,GO:0005506,molecular_function
Solyc04g078900,GO:0016705,molecular_function
Solyc04g078900,GO:0020037,molecular_function
Solyc04g078900,GO:0055114,biological_process
Solyc04g078910,GO:0045454,biological_process
Solyc04g078930,GO:0003824,molecular_function
Solyc04g078930,GO:0005975,biological_process
Solyc04g078980,GO:0016757,molecular_function
Solyc04g078990,GO:0016757,molecular_function
Solyc04g079000,GO:0015031,biological_process
Solyc04g079030,GO:0005515,molecular_function
Solyc04g079040,GO:0004185,molecular_function
Solyc04g079040,GO:0006508,biological_process
Solyc04g079050,GO:0016758,molecular_function
Solyc04g079060,GO:0004185,molecular_function
Solyc04g079060,GO:0006508,biological_process
Solyc04g079070,GO:0004185,molecular_function
Solyc04g079070,GO:0006508,biological_process
Solyc04g079080,GO:0005509,molecular_function
Solyc04g079120,GO:0003824,molecular_function
Solyc04g079130,GO:0003677,molecular_function
Solyc04g079190,GO:0016787,molecular_function
Solyc04g079200,GO:0005515,molecular_function
Solyc04g079230,GO:0006629,biological_process
Solyc04g079240,GO:0006629,biological_process
Solyc04g079250,GO:0006629,biological_process
Solyc04g079260,GO:0006629,biological_process
Solyc04g079270,GO:0019867,cellular_component
Solyc04g079290,GO:0004392,molecular_function
Solyc04g079290,GO:0006788,biological_process
Solyc04g079290,GO:0055114,biological_process
Solyc04g079300,GO:0016787,molecular_function
Solyc04g079310,GO:0003676,molecular_function
Solyc04g079320,GO:0004852,molecular_function
Solyc04g079320,GO:0033014,biological_process
Solyc04g079330,GO:0004185,molecular_function
Solyc04g079330,GO:0006508,biological_process
Solyc04g079380,GO:0003735,molecular_function
Solyc04g079380,GO:0005622,cellular_component
Solyc04g079380,GO:0005840,cellular_component
Solyc04g079380,GO:0006412,biological_process
Solyc04g079390,GO:0043015,molecular_function
Solyc04g079400,GO:0004672,molecular_function
Solyc04g079400,GO:0005524,molecular_function
Solyc04g079400,GO:0006468,biological_process
Solyc04g079410,GO:0003697,molecular_function
Solyc04g079420,GO:0043531,molecular_function
Solyc04g079430,GO:0016020,cellular_component
Solyc04g079430,GO:0022857,molecular_function
Solyc04g079430,GO:0055085,biological_process
Solyc04g079510,GO:0016020,cellular_component
Solyc04g079510,GO:0022857,molecular_function
Solyc04g079510,GO:0055085,biological_process
Solyc04g079520,GO:0016020,cellular_component
Solyc04g079520,GO:0022857,molecular_function
Solyc04g079520,GO:0055085,biological_process
Solyc04g079530,GO:0016020,cellular_component
Solyc04g079530,GO:0022857,molecular_function
Solyc04g079530,GO:0055085,biological_process
Solyc04g079570,GO:0003677,molecular_function
Solyc04g079570,GO:0006355,biological_process
Solyc04g083160,GO:0005506,molecular_function
Solyc04g083160,GO:0016705,molecular_function
Solyc04g083160,GO:0020037,molecular_function
Solyc04g083160,GO:0055114,biological_process
Solyc04g079590,GO:0003677,molecular_function
Solyc04g079640,GO:0005506,molecular_function
Solyc04g079640,GO:0016705,molecular_function
Solyc04g079640,GO:0020037,molecular_function
Solyc04g079640,GO:0055114,biological_process
Solyc04g079660,GO:0005506,molecular_function
Solyc04g079660,GO:0016705,molecular_function
Solyc04g079660,GO:0020037,molecular_function
Solyc04g079660,GO:0055114,biological_process
Solyc04g079680,GO:0005506,molecular_function
Solyc04g079680,GO:0016705,molecular_function
Solyc04g079680,GO:0020037,molecular_function
Solyc04g079680,GO:0055114,biological_process
Solyc04g079690,GO:0004672,molecular_function
Solyc04g079690,GO:0006468,biological_process
Solyc04g079700,GO:0005515,molecular_function
Solyc04g079710,GO:0004672,molecular_function
Solyc04g079710,GO:0005524,molecular_function
Solyc04g079710,GO:0006468,biological_process
Solyc04g079720,GO:0016747,molecular_function
Solyc04g079730,GO:0005506,molecular_function
Solyc04g079730,GO:0016705,molecular_function
Solyc04g079730,GO:0020037,molecular_function
Solyc04g079730,GO:0055114,biological_process
Solyc04g079750,GO:0006464,biological_process
Solyc04g079780,GO:0046872,molecular_function
Solyc04g079790,GO:0003735,molecular_function
Solyc04g079790,GO:0005840,cellular_component
Solyc04g079790,GO:0006412,biological_process
Solyc04g079830,GO:0003677,molecular_function
Solyc04g079830,GO:0006355,biological_process
Solyc04g079860,GO:0016757,molecular_function
Solyc04g079870,GO:0000166,molecular_function
Solyc04g079870,GO:0004812,molecular_function
Solyc04g079870,GO:0005524,molecular_function
Solyc04g079870,GO:0006418,biological_process
Solyc04g079880,GO:0016746,molecular_function
Solyc04g079900,GO:0004222,molecular_function
Solyc04g079900,GO:0006508,biological_process
Solyc04g079900,GO:0007155,biological_process
Solyc04g079900,GO:0016020,cellular_component
Solyc04g079920,GO:0003723,molecular_function
Solyc04g079920,GO:0005515,molecular_function
Solyc04g079930,GO:0005515,molecular_function
Solyc04g079940,GO:0003677,molecular_function
Solyc04g079940,GO:0006355,biological_process
Solyc04g079960,GO:0008299,biological_process
Solyc04g079990,GO:0006284,biological_process
Solyc04g079990,GO:0008725,molecular_function
Solyc04g080000,GO:0005779,cellular_component
Solyc04g080000,GO:0016559,biological_process
Solyc04g080010,GO:0016758,molecular_function
Solyc04g080020,GO:0016746,molecular_function
Solyc04g080050,GO:0016021,cellular_component
Solyc04g080060,GO:0003723,molecular_function
Solyc04g080070,GO:0005515,molecular_function
Solyc04g080090,GO:0003824,molecular_function
Solyc04g080100,GO:0005506,molecular_function
Solyc04g080100,GO:0016705,molecular_function
Solyc04g080100,GO:0020037,molecular_function
Solyc04g080100,GO:0055114,biological_process
Solyc04g080110,GO:0003723,molecular_function
Solyc04g080130,GO:0003676,molecular_function
Solyc04g080170,GO:0004672,molecular_function
Solyc04g080170,GO:0005524,molecular_function
Solyc04g080170,GO:0006468,biological_process
Solyc04g080240,GO:0005515,molecular_function
Solyc04g080260,GO:0004553,molecular_function
Solyc04g080260,GO:0005975,biological_process
Solyc04g080320,GO:0005515,molecular_function
Solyc04g080330,GO:0004601,molecular_function
Solyc04g080330,GO:0006979,biological_process
Solyc04g080330,GO:0020037,molecular_function
Solyc04g080330,GO:0055114,biological_process
Solyc04g080340,GO:0003824,molecular_function
Solyc04g080340,GO:0051536,molecular_function
Solyc04g080360,GO:0008168,molecular_function
Solyc04g080380,GO:0008168,molecular_function
Solyc04g080380,GO:0032259,biological_process
Solyc04g080395,GO:0016491,molecular_function
Solyc04g080395,GO:0050660,molecular_function
Solyc04g080395,GO:0055114,biological_process
Solyc04g080440,GO:0047429,molecular_function
Solyc04g080450,GO:0006633,biological_process
Solyc04g080450,GO:0016020,cellular_component
Solyc04g080450,GO:0016747,molecular_function
Solyc04g080460,GO:0016021,cellular_component
Solyc04g080460,GO:0022857,molecular_function
Solyc04g080460,GO:0055085,biological_process
Solyc04g080470,GO:0006284,biological_process
Solyc04g080480,GO:0003824,molecular_function
Solyc04g080530,GO:0030599,molecular_function
Solyc04g080530,GO:0042545,biological_process
Solyc04g080590,GO:0004298,molecular_function
Solyc04g080590,GO:0005839,cellular_component
Solyc04g080590,GO:0051603,biological_process
Solyc04g080610,GO:0006520,biological_process
Solyc04g080610,GO:0016597,molecular_function
Solyc04g080610,GO:0016743,molecular_function
Solyc04g080620,GO:0004553,molecular_function
Solyc04g080620,GO:0005975,biological_process
Solyc04g080630,GO:0003735,molecular_function
Solyc04g080630,GO:0005840,cellular_component
Solyc04g080630,GO:0006412,biological_process
Solyc04g080650,GO:0005506,molecular_function
Solyc04g080650,GO:0016705,molecular_function
Solyc04g080650,GO:0020037,molecular_function
Solyc04g080650,GO:0055114,biological_process
Solyc04g080660,GO:0008168,molecular_function
Solyc04g080670,GO:0005524,molecular_function
Solyc04g080670,GO:0035299,molecular_function
Solyc04g080680,GO:0005524,molecular_function
Solyc04g080700,GO:0004518,molecular_function
Solyc04g080720,GO:0016747,molecular_function
Solyc04g080730,GO:0004672,molecular_function
Solyc04g080730,GO:0005524,molecular_function
Solyc04g080730,GO:0006468,biological_process
Solyc04g080740,GO:0003700,molecular_function
Solyc04g080740,GO:0006355,biological_process
Solyc04g080750,GO:0016021,cellular_component
Solyc04g080760,GO:0004601,molecular_function
Solyc04g080760,GO:0006979,biological_process
Solyc04g080760,GO:0020037,molecular_function
Solyc04g080760,GO:0055114,biological_process
Solyc04g080770,GO:0005525,molecular_function
Solyc04g080780,GO:0003677,molecular_function
Solyc04g080780,GO:0006355,biological_process
Solyc04g080790,GO:0003677,molecular_function
Solyc04g080790,GO:0006355,biological_process
Solyc04g080800,GO:0008168,molecular_function
Solyc04g080820,GO:0009690,biological_process
Solyc04g080820,GO:0019139,molecular_function
Solyc04g080820,GO:0050660,molecular_function
Solyc04g080820,GO:0055114,biological_process
Solyc04g080830,GO:0008270,molecular_function
Solyc04g080850,GO:0045454,biological_process
Solyc04g080873,GO:0006508,biological_process
Solyc04g080873,GO:0008234,molecular_function
Solyc04g080900,GO:0005525,molecular_function
Solyc04g080910,GO:0003700,molecular_function
Solyc04g080910,GO:0006355,biological_process
Solyc04g080920,GO:0016787,molecular_function
Solyc04g080940,GO:0016020,cellular_component
Solyc04g080940,GO:0016021,cellular_component
Solyc04g080960,GO:0006508,biological_process
Solyc04g080960,GO:0008234,molecular_function
Solyc04g080980,GO:0005515,molecular_function
Solyc04g080990,GO:0016021,cellular_component
Solyc04g080990,GO:0055085,biological_process
Solyc04g081000,GO:0003700,molecular_function
Solyc04g081000,GO:0005634,cellular_component
Solyc04g081000,GO:0006355,biological_process
Solyc04g081020,GO:0008270,molecular_function
Solyc04g081060,GO:0003777,molecular_function
Solyc04g081060,GO:0005524,molecular_function
Solyc04g081060,GO:0007018,biological_process
Solyc04g081060,GO:0008017,molecular_function
Solyc04g081080,GO:0004672,molecular_function
Solyc04g081080,GO:0005524,molecular_function
Solyc04g081080,GO:0006468,biological_process
Solyc04g081090,GO:0015078,molecular_function
Solyc04g081090,GO:0015991,NA
Solyc04g081090,GO:0033177,cellular_component
Solyc04g081100,GO:0005515,molecular_function
Solyc04g081145,GO:0000786,cellular_component
Solyc04g081145,GO:0003677,molecular_function
Solyc04g081190,GO:0003700,molecular_function
Solyc04g081190,GO:0006355,biological_process
Solyc04g081210,GO:0005515,molecular_function
Solyc04g081240,GO:0003677,molecular_function
Solyc04g081240,GO:0005634,cellular_component
Solyc04g081240,GO:0006355,biological_process
Solyc04g081240,GO:0009725,biological_process
Solyc04g081250,GO:0009733,biological_process
Solyc04g081270,GO:0009733,biological_process
Solyc04g081280,GO:0003676,molecular_function
Solyc04g081280,GO:0008270,molecular_function
Solyc04g081300,GO:0004553,molecular_function
Solyc04g081300,GO:0005975,biological_process
Solyc04g081310,GO:0008168,molecular_function
Solyc04g081350,GO:0003700,molecular_function
Solyc04g081350,GO:0005667,cellular_component
Solyc04g081350,GO:0006355,biological_process
